id,name,gender,birth_date,height,weight,country_id
8007,Gabriela Okonkwo,Female,2008-05-06,174.1,64.6,48
8008,Anna Wu,Female,1998-05-01,185.1,51.2,61
8009,Charles Tashkentov,Male,1983-02-01,189.8,89.5,43
8010,Nesta Amiranashvili,Male,1999-12-12,172.8,84.3,1
8011,Nesta Karimov,Male,2007-04-19,187.3,61.1,1
8012,Marian Ionescu,Male,2002-05-20,168.9,71.4,14
8013,Adam Adeyemi,Male,1994-11-25,191.7,80.1,49
8014,Gantulga Robert,Male,1998-03-17,179.9,72.7,18
8015,Ivan Yamamoto,Male,1998-12-08,168.8,60.1,35
8016,Ekaterina Phelps,Female,1986-08-27,185.3,58.5,24
8017,Giulia Petrosyan,Female,1996-02-26,191.4,93.2,23
8018,Tatiana Tediashvili,Female,1995-07-18,156.4,48.6,6
8019,Tomasz Lee,Male,1987-03-27,164.6,86.5,52
8020,Ramil Dibaba,Male,1982-11-20,175.3,86.5,37
8021,Franz Santos,Male,1993-09-21,164.6,54.1,30
8022,Julien Kovalenko,Male,1989-01-03,177.7,63.3,46
8023,Rui Kwon,Male,2009-03-23,185.2,57.5,22
8024,Tirunesh Wang,Female,1992-12-25,183.1,62.7,32
8025,Darya Phelps,Female,1988-06-04,183.5,122.6,20
8026,Salome Sharma,Female,1989-12-27,191.5,79.9,34
8027,Mei Martinez,Female,1986-01-15,173.4,68.6,34
8028,Barbara Kiros,Female,1990-04-01,193.7,69.8,37
8029,Zheng Park,Male,2001-07-07,204.0,76.4,10
8030,Katarzyna Sharma,Female,2001-02-20,163.3,63.4,16
8031,Magnus Lochte,Male,2009-02-11,181.0,57.1,37
8032,Aysel Patel,Female,2009-02-19,166.0,70.9,23
8033,Julien Kwon,Male,1995-01-08,176.2,62.7,27
8034,Miho Wu,Female,1982-05-26,182.7,61.4,29
8035,Anahit Martin,Female,1988-08-18,174.2,99.4,48
8036,Lars Han,Male,1992-06-17,177.9,69.6,61
8037,Nigar Yoon,Female,2007-10-09,174.6,90.2,14
8038,Gantulga Kaminski,Male,2007-07-11,184.2,56.9,58
8039,Paolo Robert,Male,1985-10-12,190.6,57.5,30
8040,Mary Yohannes,Female,2008-08-22,165.9,76.1,3
8041,Denys Fraser-Pryce,Male,1999-06-25,189.7,91.5,12
8042,Lasha Jones,Male,2004-01-21,191.1,59.0,1
8043,Alexei Smith,Male,2003-10-18,182.5,85.2,35
8044,Simona Sargsyan,Female,1982-09-19,191.2,72.4,30
8045,Jiajun Bernard,Male,1990-12-25,192.6,77.2,38
8046,Robert Ivanov,Male,1987-08-12,164.5,58.6,31
8047,Claire Makarov,Female,1988-09-24,186.5,76.2,29
8048,Monika Brown,Female,2005-03-21,171.7,56.0,49
8049,Irina Huseynov,Female,2002-03-23,168.1,75.3,57
8050,Alina Suzuki,Female,1982-09-02,166.4,62.9,15
8051,Ekaterina Mammadov,Female,1999-11-12,179.1,60.7,11
8052,Cristina Johnson,Female,1998-08-15,179.2,61.6,7
8053,Jennifer Gebremariam,Female,1989-10-21,191.7,66.2,15
8054,Donna Yohannes,Female,1997-07-10,183.7,81.9,38
8055,Julien Ionescu,Male,1991-05-28,167.9,65.5,10
8056,Daniel Shah,Male,1995-05-18,191.8,87.5,33
8057,Nancy Popescu,Female,2007-02-17,200.8,71.6,54
8058,Faith Wilson,Female,1987-09-02,171.1,104.6,6
8059,Mary Ferreira,Female,2000-05-03,181.9,76.3,55
8060,Svetlana Adeyemi,Female,2009-05-17,194.5,58.5,28
8061,Michael Martin,Male,1983-08-08,167.9,126.6,33
8062,Mykhailo Davis,Male,1982-03-15,184.3,65.1,11
8063,Constantin Greco,Male,2001-03-13,163.7,81.3,13
8064,Flaviu Yoon,Male,1985-07-01,170.1,62.2,27
8065,Hans Rodriguez,Male,1990-05-09,183.9,71.4,42
8066,Claire Alves,Female,2009-10-13,179.6,74.5,35
8067,Magnus Phelps,Male,1998-03-10,167.0,77.4,21
8068,Susan Lopez,Female,1987-04-27,160.9,64.1,32
8069,Michael Silva,Male,1997-08-02,171.7,68.1,54
8070,Cristina Kamau,Female,1995-10-24,192.5,73.1,24
8071,Juan Gebremariam,Male,1988-03-25,176.1,81.1,39
8072,Maxime Yoon,Male,2007-04-26,194.8,82.1,54
8073,Karolina Yamamoto,Female,1986-07-07,199.2,103.9,18
8074,Elaine Kipchoge,Female,2000-07-27,177.4,92.6,28
8075,Ayana Petrov,Female,1991-03-10,165.9,92.6,10
8076,Klaus Mirzayev,Male,1983-02-28,187.8,85.8,42
8077,Shota Wanjiku,Male,1987-04-12,187.0,69.2,7
8078,Antoine Patel,Male,2006-03-04,184.4,72.0,35
8079,Deepika Hernandez,Female,1989-03-25,163.0,84.5,36
8080,Sarah Park,Female,1982-04-05,183.2,99.7,53
8081,Mark Sokolov,Male,1992-01-26,176.0,57.1,18
8082,Amine Shah,Male,1991-05-28,164.1,88.3,54
8083,Nino Sharma,Female,1998-06-10,198.2,94.9,47
8084,Siranush Li,Female,1982-05-18,176.7,51.6,49
8085,Hasmik Martirosyan,Female,2003-07-18,156.7,62.9,7
8086,Dafne Jackson,Female,2005-10-28,179.7,78.1,33
8087,Luis Shevchenko,Male,2002-03-19,191.3,57.0,22
8088,Michelle Davaadorj,Female,1991-02-13,171.5,110.5,7
8089,Valentina Brown,Female,1985-11-14,168.3,82.7,1
8090,Ekaterina Aliyev,Female,1997-06-16,172.0,48.3,36
8091,Patrick Taylor,Male,2000-06-20,172.4,71.8,59
8092,Sota Rossi,Male,1996-08-06,185.5,97.3,59
8093,Ramil Haile,Male,1986-05-17,176.3,71.6,25
8094,Vasyl Alekseyev,Male,2002-06-07,160.5,66.7,44
8095,Bolormaa Park,Female,1983-01-18,195.8,60.6,54
8096,Almaz Chen,Female,1986-11-25,165.5,80.0,42
8097,Elaine Robinson,Female,2004-01-13,188.5,63.8,39
8098,Lasha Wu,Male,2003-04-27,173.5,75.0,47
8099,Anahit Yamamoto,Female,1994-02-17,176.3,90.9,60
8100,Nizami Romano,Male,2008-06-24,171.1,91.7,2
8101,Irina Bernard,Female,1991-06-20,173.2,101.2,3
8102,Natalya Phelps,Female,2006-03-01,177.2,100.9,33
8103,Bingxue Biles,Male,1996-06-01,188.2,59.1,12
8104,Elnur Jackson,Male,2009-10-20,178.1,57.0,16
8105,Gabriela Li,Female,1991-01-22,168.0,65.8,43
8106,Marta Santos,Female,1989-10-15,172.1,63.7,58
8107,Rahul Biles,Male,2003-01-20,165.7,94.6,27
8108,Gunther Brown,Male,2003-01-11,192.9,72.9,41
8109,Laure Bolt,Female,2004-05-22,167.0,74.9,50
8110,Kenji Miller,Male,1998-12-22,182.8,98.5,5
8111,Sandra Bekele,Female,1996-07-09,188.7,73.7,19
8112,Hasmik Watanabe,Female,2005-08-07,173.3,62.3,18
8113,Yuna Lochte,Female,2002-08-26,188.0,62.0,28
8114,Florent Romano,Male,1983-07-08,170.5,83.5,5
8115,Kipchoge Martinez,Male,2001-01-16,183.2,84.5,3
8116,Claire Lee,Female,1988-01-22,164.4,126.5,41
8117,Adam Batjargal,Male,2004-08-19,175.8,94.8,37
8118,Charles Kuznetsov,Male,2006-10-22,182.3,83.8,27
8119,Karolina Njoroge,Female,1991-12-07,180.7,85.3,60
8120,Florent Anderson,Male,1991-07-07,164.1,64.6,6
8121,Alexei Mirzayev,Male,1999-11-23,172.7,63.9,24
8122,Natalya Nozadze,Female,1998-04-07,182.4,72.2,43
8123,Bingxue Oliveira,Male,1993-04-18,177.7,71.2,12
8124,Anjali Chen,Female,2000-12-17,164.5,92.4,34
8125,Carina Ferrari,Female,2002-12-09,149.4,52.9,50
8126,Lilit Shah,Female,1996-08-21,172.8,92.5,24
8127,Kiran Njoroge,Male,2004-10-01,187.4,109.6,19
8128,Aysel Watanabe,Female,1991-02-02,170.0,103.0,6
8129,Ondrej Smith,Male,1990-05-26,185.2,59.5,17
8130,Nizami Chen,Male,1990-05-27,194.6,98.7,34
8131,Hassan Hernandez,Male,1992-08-16,176.2,61.6,7
8132,Tomasz Petrov,Male,2008-12-08,209.3,71.8,52
8133,Michael Okonkwo,Male,1984-06-11,168.8,84.0,6
8134,Monika Dupont,Female,2003-09-08,161.4,50.2,30
8135,Mariam Phelps,Female,2007-01-01,180.6,83.0,3
8136,Matthew Clark,Male,1987-08-24,181.1,100.2,50
8137,Dafne Volkov,Female,1994-08-24,161.8,42.7,54
8138,Nisha Rodriguez,Female,1995-01-15,185.8,88.8,3
8139,Wei Perez,Male,2009-10-22,167.4,57.0,20
8140,Naim Smith,Male,1982-06-05,186.5,69.1,39
8141,Daniel Santos,Male,2004-01-16,179.3,73.9,3
8142,Hasmik Brown,Female,2001-02-15,186.7,89.3,12
8143,Cristina Jones,Female,1991-04-21,201.4,90.1,54
8144,Krzysztof Wu,Male,1989-09-18,185.8,97.6,11
8145,Simona Dibaba,Female,1983-08-27,164.3,59.1,6
8146,Florent Gebrselassie,Male,2000-09-07,191.0,94.2,35
8147,Yohan Esposito,Male,2001-10-07,173.1,61.4,1
8148,Yuki Yadav,Male,2001-06-23,185.0,75.2,2
8149,Donna Yang,Female,2003-01-01,182.4,92.2,38
8150,Svetlana Kovalev,Female,1998-07-20,189.7,84.1,1
8151,Laure Greco,Female,2003-06-09,193.5,66.6,17
8152,Radek Njoroge,Male,1988-02-27,173.0,49.6,22
8153,Meseret Li,Female,1986-12-13,180.3,104.6,61
8154,Natsuki Kowalczyk,Male,1989-05-11,168.2,101.3,3
8155,Brian Nikitin,Male,1990-11-21,170.9,64.3,3
8156,Yuna Chen,Female,2002-09-26,190.3,72.0,35
8157,Anthony Haile,Male,1997-05-26,179.5,58.3,54
8158,Tomasz Bondarenko,Male,1988-06-10,182.6,84.3,30
8159,Anjali Jung,Female,1995-04-10,162.1,76.9,2
8160,Erik Karimov,Male,1996-03-04,188.5,59.5,34
8161,Marco Yuldashev,Male,1997-08-04,162.7,69.0,5
8162,Maria Yadav,Female,1987-01-06,178.6,66.6,10
8163,Laure Huseynov,Female,1994-05-18,189.3,82.9,1
8164,Marian Jackson,Male,2000-11-18,182.4,92.9,53
8165,Mariam Grigoryan,Female,2004-10-03,176.8,65.0,5
8166,Zheng Chen,Male,1999-11-05,189.2,81.3,1
8167,Maxime Volkov,Male,1987-03-28,178.5,81.7,38
8168,Pierre Shevchenko,Male,2008-09-03,195.8,92.5,7
8169,Michael Bondarenko,Male,1985-03-22,181.2,72.9,35
8170,Hassan Kumar,Male,1984-03-23,181.7,62.8,19
8171,Bingxue Shevchenko,Male,1990-02-20,176.5,104.0,3
8172,Rui Lopez,Male,1995-05-21,163.1,82.9,38
8173,Amine Volkov,Male,2006-01-10,193.3,63.7,27
8174,Andrei Lochte,Male,1983-12-14,171.7,78.9,45
8175,Mykola Santos,Male,2007-12-15,173.1,67.1,14
8176,Patricia Nozadze,Female,2009-04-07,161.0,62.9,43
8177,Yuna Aliyev,Female,1997-09-24,182.5,61.8,14
8178,Alejandro White,Male,1983-01-23,182.2,64.0,1
8179,Andrei Tadesse,Male,2008-12-06,173.3,101.3,37
8180,Karen White,Female,2001-05-17,169.6,90.1,1
8181,John Kowalski,Male,2009-02-06,193.2,82.2,38
8182,Henrik Njoroge,Male,1983-05-03,162.2,92.2,27
8183,Gagik Gebremariam,Male,1994-01-17,189.6,74.2,10
8184,Yuki Adeyemi,Female,2009-07-27,183.4,48.3,54
8185,Sofia Davaadorj,Female,1987-10-13,171.2,81.0,39
8186,Bogdan Orlov,Male,2001-11-25,179.0,64.8,22
8187,Sota Ionescu,Male,1988-09-02,167.3,71.9,34
8188,Nizami Davis,Male,1993-09-17,185.2,61.0,44
8189,Yohan Park,Male,1986-07-15,189.8,76.1,4
8190,Tigran Robinson,Male,2003-07-09,189.2,67.0,5
8191,Ashley Dibaba,Female,1986-06-28,178.1,73.5,5
8192,Yuki Davaadorj,Female,2007-02-15,184.3,78.6,17
8193,Daniel Rusu,Male,1984-04-10,194.0,74.1,12
8194,Henrik Watanabe,Male,1990-06-06,185.4,94.7,29
8195,Wei Singh,Male,1997-10-26,182.6,64.5,16
8196,Cristina Hakobyan,Female,2000-10-20,182.8,50.9,38
8197,Isabelle Ito,Female,2008-12-22,164.0,93.5,27
8198,Simona Yang,Female,2000-09-10,179.1,76.8,25
8199,Nino Kowalski,Male,1996-06-06,184.1,89.7,22
8200,Erik Munkhbat,Male,1993-11-17,177.0,80.5,21
8201,Robert Bekele,Male,1987-09-04,162.2,60.8,18
8202,Marian Suzuki,Male,1992-04-21,179.9,91.4,34
8203,Leyla Davaadorj,Female,1986-12-02,193.5,78.8,37
8204,Gabriela Tanaka,Female,1984-02-07,178.0,86.8,7
8205,Sofia Adeyemi,Female,1994-10-01,177.9,104.4,3
8206,Haile Sharma,Male,1986-04-04,172.6,61.7,41
8207,Sunita Martinez,Female,1984-10-06,176.9,55.8,5
8208,Maria Fraser-Pryce,Female,2004-01-14,197.7,88.3,13
8209,Quentin Gantulga,Male,1993-09-10,187.1,85.4,11
8210,Lisa Martin,Female,1982-12-15,176.5,88.3,28
8211,Svetlana Fraser-Pryce,Female,2005-12-02,187.0,73.3,19
8212,Betty Kamau,Female,1989-07-26,200.3,82.6,59
8213,Valentina Robert,Female,1993-02-28,165.3,95.1,1
8214,Arjun Müller,Male,1988-09-14,171.6,83.1,16
8215,Tamar Dupont,Female,1990-04-11,178.1,56.5,55
8216,Naira Enkhtaivan,Female,2005-04-15,165.5,70.9,34
8217,Kiran Farah,Male,2000-02-22,176.7,74.8,3
8218,Michelle Weber,Female,1990-03-19,167.5,103.9,6
8219,Luis Huseynov,Male,2005-08-17,177.0,72.4,58
8220,Donna Costa,Female,2006-01-13,183.8,63.4,17
8221,Elaine Sanchez,Female,1990-05-07,189.4,67.6,1
8222,Svetlana Rossi,Female,1995-01-11,189.4,96.5,37
8223,Justyna Popov,Female,1998-01-12,193.8,101.0,1
8224,Svetlana Greco,Female,1991-02-08,199.7,71.6,38
8225,Marian Watanabe,Male,1995-12-13,192.0,87.6,27
8226,Nataliya Okonkwo,Female,1982-04-18,192.9,64.6,41
8227,Carol Jones,Female,2009-09-11,173.7,80.7,61
8228,Tatiana Garcia,Female,2003-03-20,184.7,55.3,14
8229,Nino Kiros,Male,1993-02-06,175.1,60.6,22
8230,Meseret Kowalczyk,Female,2008-03-22,193.2,101.4,22
8231,Hassan Sargsyan,Male,1984-02-25,178.9,53.4,16
8232,Christine Dibaba,Female,1998-01-17,194.5,98.1,27
8233,Halyna Kato,Female,1992-12-08,189.8,74.9,18
8234,Ivan Popescu,Male,1983-08-03,173.3,90.0,33
8235,Tomasz Nikitin,Male,1985-07-25,194.4,96.6,37
8236,Hyun-soo Mirzayev,Male,2008-05-27,163.9,78.1,53
8237,Naira Davis,Female,2001-06-11,184.1,72.7,34
8238,Bohdan Ito,Male,1990-07-02,180.7,72.0,18
8239,Antoine Weber,Male,1985-01-06,164.7,87.6,19
8240,Tsend-Ochir Chikovani,Male,2007-07-04,180.6,62.5,42
8241,Valentina Rodriguez,Female,1985-07-06,168.0,89.2,41
8242,Gunther Batjargal,Male,2000-11-28,189.2,80.1,7
8243,Jessica Melnyk,Female,1994-02-18,179.1,84.8,51
8244,Sabina Mwangi,Female,1997-09-27,151.1,45.5,53
8245,Agnieszka Alekseyev,Female,2002-05-24,174.5,108.2,6
8246,Zurab Kowalski,Male,1984-02-14,184.7,97.1,4
8247,Asha Jackson,Female,1991-07-11,186.8,77.6,19
8248,Bingxue Mwangi,Male,2001-05-02,155.6,58.8,52
8249,Andrei Fischer,Male,1994-10-17,179.1,85.8,13
8250,Darya Greco,Female,1999-10-19,190.1,95.9,47
8251,Amine Alekseyev,Male,1995-10-02,149.2,55.1,34
8252,Olga Taylor,Female,1993-12-17,159.7,70.9,19
8253,Mihai Schneider,Male,1995-04-06,184.1,77.8,36
8254,Haile Orlov,Male,1991-07-23,166.2,84.7,59
8255,Marta Yuldashev,Female,1992-09-08,185.5,82.9,60
8256,Thomas Li,Male,2003-09-11,169.4,89.2,34
8257,Natsuki Weber,Male,1991-07-27,169.9,83.9,32
8258,Matthew Li,Male,1998-07-15,178.9,63.6,25
8259,Almaz Wu,Female,2005-04-13,194.7,59.3,11
8260,Bolormaa Nikitin,Female,1996-09-12,175.7,60.2,1
8261,Darya Liu,Female,2005-09-13,181.0,96.6,14
8262,Meseret Kato,Female,1985-05-14,172.2,75.0,39
8263,Miho Yang,Female,1991-08-09,176.5,98.0,16
8264,Nikolai Sato,Male,1992-09-11,196.6,77.0,30
8265,Donna Wang,Female,1991-03-10,161.7,78.0,62
8266,Vasyl Gebremariam,Male,2002-10-18,185.0,76.1,34
8267,Gagik Tanaka,Male,1985-07-14,181.4,72.2,23
8268,Ivan Sato,Male,2000-12-01,167.6,56.9,1
8269,Wei Gonzalez,Male,1983-10-24,176.5,84.5,7
8270,Dafne Petrov,Female,2003-03-23,170.1,70.2,11
8271,Sandra Aliyev,Female,2003-09-04,183.3,89.7,6
8272,Antoine Rossi,Male,1995-05-24,192.9,78.9,42
8273,Almaz Farah,Female,1983-04-09,171.9,59.6,30
8274,Bingxue Kvinikadze,Male,2006-02-03,179.0,67.5,17
8275,Michelle Dinu,Female,1983-03-13,166.9,86.3,32
8276,Ivan Hakobyan,Male,1988-03-10,178.1,88.6,11
8277,Robert Lee,Male,2007-02-19,188.5,94.2,6
8278,Walter Sargsyan,Male,1991-07-04,168.5,73.1,39
8279,Svetlana Adeyemi,Female,2006-02-17,158.5,48.6,59
8280,Salome Shevchenko,Female,1984-11-24,180.4,57.8,36
8281,Sofia Dinu,Female,1999-09-26,191.1,108.0,26
8282,Priya Tediashvili,Female,2005-11-08,176.7,67.0,59
8283,Nigar Mwangi,Female,1985-02-19,155.3,44.8,3
8284,Isabelle Martin,Female,1999-07-16,189.4,75.2,26
8285,Anna Farah,Female,1997-04-24,169.6,76.6,11
8286,Lars Mirzayev,Male,1994-11-11,172.5,76.8,8
8287,Narantsetseg Gantulga,Female,2003-09-16,173.3,112.7,1
8288,Halyna Nikitin,Female,1992-04-24,172.0,58.4,19
8289,Natalya Ferrari,Female,1997-05-24,179.3,74.7,9
8290,Luca Müller,Male,1988-08-16,168.3,84.4,5
8291,Charles Farah,Male,1982-03-11,164.5,85.2,44
8292,Michelle Watanabe,Female,1983-08-14,172.2,50.7,6
8293,Denys Ferrari,Male,1991-05-19,176.1,87.7,49
8294,Sofia Sato,Female,1994-09-02,174.9,96.4,26
8295,Enkhjargal Wu,Female,1993-03-28,172.2,63.1,27
8296,Haile Davaadorj,Male,2000-01-20,186.7,81.9,56
8297,Faith Ito,Female,1982-09-27,175.7,96.5,6
8298,Christine Williams,Female,1985-11-21,175.3,83.3,10
8299,Mariam Kovalev,Female,1991-06-21,191.1,107.5,35
8300,Claire Yamamoto,Female,1993-12-18,188.5,87.0,7
8301,Adrien Mammadov,Male,1997-07-22,160.0,54.1,22
8302,Jessica Batjargal,Female,1984-11-02,196.3,75.0,12
8303,Mei Shah,Female,1986-09-26,159.3,58.2,10
8304,Arjun Yadav,Male,2003-08-21,177.7,76.7,22
8305,James Mirzayev,Male,1990-10-09,171.7,85.2,5
8306,Darya Kumar,Female,2002-08-19,191.4,86.6,42
8307,James Brown,Male,2002-01-07,162.0,70.2,34
8308,Patrick Bianchi,Male,1995-11-18,180.7,56.7,36
8309,Giorgi Bernard,Male,1983-07-12,175.2,45.8,11
8310,Jessica Sharma,Female,2008-11-15,156.3,59.8,38
8311,Walter Moore,Male,2005-10-09,170.7,61.7,10
8312,Sifan Njoroge,Female,1996-04-13,178.8,86.3,43
8313,Juan Wilson,Male,1983-02-11,165.6,69.1,50
8314,Vasyl Gebremariam,Male,1992-02-09,187.2,104.3,62
8315,Usukhbayar Fraser-Pryce,Male,1986-03-13,167.4,132.3,11
8316,Steven Han,Male,1999-06-01,170.6,87.2,6
8317,Alina Jones,Female,1996-08-17,194.7,85.6,41
8318,John Grigoryan,Male,2006-07-17,172.7,117.3,35
8319,Anthony Ionescu,Male,2007-08-28,173.0,95.1,54
8320,Wei Ito,Male,1997-03-11,173.7,59.6,17
8321,Sofia Lee,Female,1989-08-19,189.5,72.4,12
8322,Aurelie Patel,Female,1993-08-07,178.1,59.4,17
8323,Yuki Dinu,Female,1990-02-14,180.9,61.9,46
8324,Tamar Ito,Female,2006-08-19,187.3,62.3,7
8325,Elmar Esposito,Male,2001-04-12,183.5,89.1,35
8326,Svetlana Santos,Female,2001-05-09,199.5,63.3,38
8327,Meseret Volkov,Female,2009-07-17,172.6,54.8,39
8328,Tirunesh Melnyk,Female,1996-10-27,163.7,87.7,34
8329,Lilit Patel,Female,1991-09-09,191.1,108.6,49
8330,Elena Nozadze,Female,1983-12-17,183.6,90.2,1
8331,Sun Karimov,Male,1994-04-02,164.4,79.2,22
8332,Flaviu Romano,Male,1990-07-08,187.0,64.9,42
8333,Florent Nozadze,Male,1991-07-27,184.2,71.8,3
8334,Diego Bernard,Male,2000-04-03,172.1,76.0,38
8335,Christopher Gantulga,Male,1997-10-18,177.3,88.9,40
8336,Hakki Martin,Male,2009-01-07,182.4,70.0,1
8337,Bohdan Johnson,Male,1982-09-21,191.6,73.4,44
8338,Adam Rossi,Male,2004-04-23,157.6,82.8,40
8339,Arsen Tadesse,Male,2002-05-06,176.0,82.7,29
8340,Arjun Anderson,Male,2007-10-19,189.0,73.9,53
8341,Tirunesh Robert,Female,1999-05-25,178.1,89.2,60
8342,Jessica Romano,Female,2005-11-15,164.6,73.9,12
8343,Hovhannes Wu,Male,1996-11-04,193.3,73.2,37
8344,Vikram Kravchenko,Male,1999-07-19,193.1,64.1,25
8345,Maria Popescu,Female,1994-05-16,186.6,79.6,32
8346,Tatiana Hernandez,Female,2000-02-06,163.8,56.1,42
8347,Leyla Tanaka,Female,1994-11-10,168.8,57.0,7
8348,Alexei Yadav,Male,2005-03-16,177.2,84.3,62
8349,Karolina Robinson,Female,1983-02-08,168.2,89.0,17
8350,Matthew Yoon,Male,1986-06-27,188.5,55.1,61
8351,Lela Weber,Female,1983-02-05,171.4,129.9,28
8352,Aysel Robinson,Female,1988-02-04,179.3,87.0,53
8353,Hiroshi Amiranashvili,Male,1990-12-11,187.5,89.9,38
8354,Lela Bondarenko,Female,2008-01-28,165.0,63.0,30
8355,Hiroshi Hakobyan,Male,1982-03-14,181.5,91.7,27
8356,Simona Volkov,Female,1998-07-05,190.9,100.9,34
8357,Agnieszka Adeyemi,Female,1999-12-08,154.9,46.7,27
8358,Sandrine Njoroge,Female,2009-10-04,169.7,64.4,50
8359,Donna Kamau,Female,1983-07-24,164.5,87.1,32
8360,Patricia Singh,Female,1988-11-05,161.2,87.2,59
8361,Olga Sato,Female,1998-03-16,170.2,74.7,30
8362,Justyna Shah,Female,1987-11-12,176.5,52.4,24
8363,Patricia Makarov,Female,2004-12-18,164.8,66.9,22
8364,Sarah Sokolov,Female,1997-12-15,190.9,81.8,5
8365,Nikolai Patel,Male,2001-07-04,207.2,65.1,61
8366,Karolina Suzuki,Female,1998-07-22,199.9,77.1,38
8367,Jessica Petrosyan,Female,1998-07-03,186.7,100.0,25
8368,Alexei Petrosyan,Male,1995-07-26,165.6,47.2,45
8369,Sun Chen,Male,2003-05-02,178.5,90.8,7
8370,Tatiana Bianchi,Female,1988-09-05,175.0,79.9,14
8371,Alexei Alekseyev,Male,1984-10-18,176.2,83.4,23
8372,Natsuki Kamau,Male,1992-01-21,156.2,74.9,30
8373,Michael Tanaka,Male,1988-01-10,167.2,70.2,24
8374,Oksana Sargsyan,Female,1989-04-05,168.0,69.2,43
8375,Sota Zhang,Male,2005-10-12,180.7,61.7,59
8376,Deepika Kim,Female,1992-08-06,192.8,68.5,5
8377,Maria Sharma,Female,1996-05-25,164.7,71.9,30
8378,Irina Moore,Female,1990-04-25,186.0,89.3,17
8379,Bogdan Alekseyev,Male,1986-05-27,178.5,55.6,60
8380,Pedro Babayev,Male,2006-12-05,167.8,62.5,24
8381,Sota Wiśniewski,Male,1984-09-14,179.9,73.3,17
8382,Sandra Thomas,Female,2007-06-03,162.4,93.8,8
8383,Pedro Ferrari,Male,1989-12-28,202.0,72.7,11
8384,Hiroshi Wang,Male,1984-06-22,182.2,75.9,61
8385,Darya Wang,Female,1985-01-04,175.9,78.5,30
8386,Marco Nozadze,Male,1997-08-02,176.0,76.4,34
8387,Rahul Enkhtaivan,Male,2009-02-09,171.8,90.1,58
8388,Siranush Yadav,Female,2005-10-06,181.7,58.9,35
8389,Paul Tanaka,Male,2009-02-05,164.8,79.4,10
8390,Hasmik Weber,Female,2005-05-11,175.3,115.7,11
8391,Anjali Singh,Female,1986-02-10,160.8,57.1,18
8392,Susan Rusu,Female,2003-10-15,179.8,99.9,36
8393,Irina Müller,Female,1993-09-26,183.0,72.1,17
8394,Nigar Munkhbat,Female,1995-01-16,190.7,86.1,11
8395,Elaine Kvinikadze,Female,1996-12-28,162.7,54.0,56
8396,Elena Sokolov,Female,1995-07-23,185.7,75.0,1
8397,Denys Okonkwo,Male,1998-06-18,162.7,72.1,35
8398,Nizami Smith,Male,1985-07-25,179.3,94.8,36
8399,Xia Cherono,Female,1993-06-23,187.6,61.7,30
8400,Adam Fischer,Male,2001-09-16,168.0,76.8,42
8401,Asha Moore,Female,2002-12-25,177.3,71.3,30
8402,David Choi,Male,1995-11-16,171.8,87.4,40
8403,Enkhjargal Kowalczyk,Female,2004-07-21,163.7,59.7,1
8404,Emily Sanchez,Female,1993-02-22,171.1,72.4,33
8405,Patrick Kwon,Male,1982-06-07,185.8,51.7,7
8406,Enkhjargal Ferreira,Female,1984-11-01,169.2,68.3,4
8407,Brian Smith,Male,2008-03-05,180.2,78.0,47
8408,Claire Meyer,Female,1991-06-26,165.2,59.1,30
8409,Radek Bolt,Male,1995-06-25,175.7,96.1,18
8410,Shota Kvinikadze,Male,2007-11-15,181.8,74.4,33
8411,Nino Lopez,Male,2008-12-26,182.8,66.5,18
8412,Svetlana Silva,Female,1989-09-17,172.6,83.2,18
8413,Yuki Petrosyan,Female,1996-02-07,199.0,81.8,59
8414,Andrei Johnson,Male,1992-08-15,185.6,48.7,19
8415,Usukhbayar Batjargal,Male,2004-09-12,164.6,86.3,22
8416,Michael Hakobyan,Male,2008-06-22,191.7,71.6,11
8417,Nataliya Perez,Female,1985-03-15,171.9,75.2,1
8418,Mariam Wiśniewski,Female,2004-11-13,172.9,68.4,3
8419,Salome Kowalczyk,Female,1991-04-11,174.3,74.2,16
8420,Usukhbayar Jackson,Male,1994-05-10,185.3,87.3,38
8421,Adrien Gebremariam,Male,1986-10-01,171.4,74.4,6
8422,Daniel Greco,Male,2006-06-26,188.2,84.5,59
8423,Magdalena Bekele,Female,1999-05-05,187.0,88.8,42
8424,Elnur Thomas,Male,1989-02-02,177.7,79.0,30
8425,Dorothy Suzuki,Female,1989-11-13,198.6,71.7,18
8426,Franz Orlov,Male,1994-05-18,170.9,64.5,7
8427,Aysel Bolt,Female,1996-07-24,190.4,76.1,36
8428,Sofia Davaadorj,Female,2002-10-25,182.4,77.2,2
8429,Ilham Martirosyan,Male,1990-01-01,202.2,75.8,7
8430,Sota Navruzov,Male,2009-06-28,171.8,74.9,27
8431,David Gupta,Male,2008-01-24,191.7,80.8,53
8432,Deepika Batjargal,Female,1997-10-26,164.3,73.7,56
8433,Sergei Gupta,Male,2007-12-10,179.7,89.9,37
8434,Natalya Alekseyev,Female,1995-09-28,193.4,96.7,17
8435,Alejandro Santos,Male,2001-08-18,171.0,74.6,54
8436,Cristina Gebremariam,Female,2005-11-22,180.2,73.2,21
8437,Fabio Miller,Male,1990-10-11,168.0,66.4,10
8438,Sandrine Miller,Female,2005-11-14,187.4,66.2,22
8439,Antoine Phelps,Male,1984-02-08,166.9,84.8,34
